3036705.521,6.1578E-10
3121939.559,6.46569E-10
3198487.087,5.84991E-10
3288206.414,1.20077E-09
3647838.277,1.72419E-09
3750229.275,1.72419E-09
3835534.491,1.72419E-09
3963650.905,2.2476E-09
4074906.432,2.2476E-09
4174813.739,2.2476E-09
4314262.925,2.8018E-09
4423872.796,2.74022E-09
4567679.012,3.32521E-09
4682373.779,3.29443E-09
4913091.945,3.84863E-09
5049735.753,3.91021E-09
5137789.338,4.40283E-09
5411428.868,4.86467E-09
5621274.145,5.48045E-09
5819144.153,5.75755E-09
5910417.683,6.03465E-09
6171526.023,6.83516E-09
6541455.608,7.97436E-09
6850111.686,9.05197E-09
7164986.447,1.04991E-08
7387111.865,1.1669E-08
7646912.881,1.29622E-08
7853141.646,1.40398E-08
8062115.51,1.52406E-08
8316717.128,1.69648E-08
8605162.909,1.8535E-08
8765159.413,1.96434E-08
8964115.669,2.12444E-08
9202811.411,2.31533E-08
9424325.263,2.49083E-08
9638218.06,2.66017E-08
9839945.713,2.82027E-08
10045895.52,2.98346E-08
10247239.85,3.15895E-08
10434619.92,3.3129E-08
10616189.38,3.48224E-08
10800975.55,3.63618E-08
10988774.15,3.84863E-08
11141396.79,4.01181E-08
11276671.99,4.15344E-08
11413570.74,4.30431E-08
11552139.11,4.44901E-08
11672127.51,4.6122E-08
11773077.12,4.74151E-08
11874899.82,4.8739E-08
11973200.55,5.08019E-08
12143605.4,5.26492E-08
12227524.04,5.37884E-08
12311900.17,5.52663E-08
12397006.47,5.63439E-08
12426270.16,5.85299E-08
12503446.26,5.97615E-08
12655217.08,6.13317E-08
12731386.83,6.31791E-08
12869890.13,6.58577E-08
13007745.2,6.82901E-08
13074812.33,6.99219E-08
13232439.61,7.42015E-08
13331241.96,7.6172E-08
13392073.75,7.82349E-08
13461015.37,8.0113E-08
13483788.67,8.1437E-08
13553256.34,8.31919E-08
13638569.13,8.55319E-08
13692831.52,8.77487E-08
13739611.51,8.94421E-08
13826106.51,9.17513E-08
13857193.01,9.38141E-08
13904230.36,9.62157E-08
13904728.08,9.50149E-08
13951621.59,9.81554E-08
13999090.84,1.00311E-07
14071017.44,1.02527E-07
14094766.67,1.04005E-07
14142497.95,1.06684E-07
14143004.21,1.05483E-07
14190390.88,1.09363E-07
14190955.29,1.08039E-07
14238842.41,1.11118E-07
14287459.37,1.12873E-07
14336489.43,1.14012E-07
14360553.45,1.15798E-07
14384276.46,1.18507E-07
14384848.58,1.17152E-07
14432988.15,1.21186E-07
14433523.94,1.19923E-07
14482296.81,1.22848E-07
14506365.17,1.25219E-07
14555779.78,1.2722E-07
14580463.18,1.28421E-07
14646490.41,1.31654E-07
14679499.3,1.33532E-07
14704100.09,1.3541E-07
14728390.62,1.38089E-07
14728976.43,1.36765E-07
14777797.42,1.41845E-07
14778620.31,1.39967E-07
14827369.96,1.45601E-07
14827959.71,1.44277E-07
14828490.5,1.43046E-07
14878025.98,1.47295E-07
14928647.24,1.4945E-07
14979232.21,1.52067E-07
15029241.36,1.56347E-07
15030078.25,1.54469E-07
15079657.38,1.60103E-07
15080497.07,1.58225E-07
15130362.87,1.63582E-07
15131175.3,1.61796E-07
15181721.92,1.66014E-07
15182265.37,1.64814E-07
15207224.84,1.67769E-07
15232407.1,1.70294E-07
15233012.95,1.6897E-07
15284659.65,1.71526E-07
15336359.45,1.74327E-07
15336928.77,1.73065E-07
15388662.56,1.76206E-07
15414206.57,1.78638E-07
15439670.17,1.81317E-07
15440284.27,1.79962E-07
15509835.05,1.83995E-07
15544109.58,1.87351E-07
15544789.66,1.85873E-07
15596811.03,1.89907E-07
15597369.35,1.88706E-07
15650095.76,1.91569E-07
